174
#
168 4.60198
169 8
170 0
423 3.99056
424 8
425 0
387 -2.75208e-12
388 5.87098
389 0
567 -7.96556e-12
568 5.3347
569 0
60 8
61 3.19831
62 0
114 8
115 3.73221
116 0
24 7.4777
25 -5.78407e-12
26 0
342 8
343 0
344 0
303 8
304 0.526367
305 0
390 -2.89439e-12
391 3.72673
392 0
576 -7.96829e-12
577 3.19145
578 0
378 -2.95485e-12
379 2.65752
380 0
9 4.0184e-13
10 6.94617
11 0
393 -6.28888e-12
394 7.4747
395 0
570 -7.97382e-12
571 6.41006
572 0
108 1.59686
109 8
110 0
537 2.17724
538 8
539 0
519 1.04184
520 8
521 0
534 0.51935
535 8
536 0
6 0
7 8
8 0
384 -2.87072e-12
385 4.79816
386 0
345 8
346 8
347 0
627 8
628 7.47605
629 0
636 7.47875
637 8
638 0
63 8
64 6.4128
65 0
165 8
166 5.87447
167 0
183 3.37991
184 8
185 0
282 2.77385
283 8
284 0
84 6.39478
85 8
86 0
651 5.8103
652 8
653 0
528 6.9537
529 8
530 0
45 5.21028
46 8
47 0
0 0
1 0
2 0
3 5.99494e-13
4 0.520981
5 0
99 0.532984
100 -6.05225e-12
101 0
582 -7.98388e-12
583 1.05389
584 0
153 8
154 6.94828
155 0
573 -7.97381e-12
574 2.12214
575 0
381 -2.98816e-12
382 1.5892
383 0
147 8
148 1.05846
149 0
57 4.12503
58 -5.82914e-12
59 0
123 4.65241
124 -6.84251e-12
125 0
579 -7.98991e-12
580 4.26264
581 0
120 8
121 4.26831
122 0
606 6.90641
607 -6.0038e-12
608 0
33 5.73526
34 -5.94609e-12
35 0
612 6.3194
613 -6.0708e-12
614 0
225 8
226 2.66412
227 0
333 8
334 1.59625
335 0
66 8
67 5.33887
68 0
561 5.17239
562 -5.72761e-12
563 0
207 1.11889
208 -6.3626e-12
209 0
87 8
88 2.12883
89 0
426 8
427 4.80267
428 0
30 1.72553
31 -6.52253e-12
32 0
510 2.3394
511 -6.52173e-12
512 0
591 2.95091
592 -6.4001e-12
593 0
27 3.55075
28 -6.14708e-12
29 0
