291
#
456 7.7042
457 -6.45501e-12
458 0
1137 8
1138 0
1139 0
1218 8
1219 0.316828
1220 0
24 0
25 8
26 0
681 -7.96505e-12
682 7.69512
683 0
876 0.357161
877 8
878 0
3 7.92652e-13
4 3.99833
5 0
675 -7.92735e-12
676 4.30642
677 0
1056 8
1057 4.47685
1058 0
1833 8
1834 4.81122
1835 0
54 7.36267
55 -7.17411e-12
56 0
1248 7.4036
1249 8
1250 0
1608 7.70176
1609 8
1610 0
0 0
1 0
2 0
27 5.98986e-13
28 0.299665
29 0
573 0.306189
574 -5.94848e-12
575 0
15 7.93346e-13
16 2.14801
17 0
666 -7.93083e-12
667 2.45635
668 0
57 8
58 1.65634
59 0
777 8
778 1.95535
779 0
51 8
52 4.18224
53 0
1050 8
1051 3.84846
1052 0
183 8
184 3.21977
185 0
1116 8
1117 3.55388
1118 0
1623 8
1624 2.29261
1625 0
465 8
466 2.92448
467 0
1053 8
1054 2.58928
1055 0
831 8
832 0.681019
833 0
186 8
187 7.69966
188 0
1140 8
1141 8
1142 0
717 8
718 7.38809
719 0
21 7.54116e-13
22 5.84781
23 0
687 -7.90146e-12
688 5.53939
689 0
33 7.95683e-13
34 3.38144
35 0
684 -7.93325e-12
685 3.07303
686 0
669 -7.91057e-12
670 0.607725
671 0
678 -7.92637e-12
679 1.83983
680 0
6 7.88277e-13
7 1.5316
8 0
12 7.95424e-13
13 2.76464
14 0
237 2.06896
238 -6.662e-12
239 0
735 2.43013
736 -6.66836e-12
737 0
738 4.97901
739 8
740 0
822 4.62311
823 8
824 0
909 5.68614
910 8
911 0
1824 5.3335
1825 8
1826 0
39 7.84307e-13
40 4.61513
41 0
1845 -6.67165e-12
1846 7.38586
1847 0
30 7.72035e-13
31 5.23165
32 0
1176 8
1177 5.10702
1178 0
672 -7.93361e-12
673 3.68974
674 0
36 7.75595e-13
37 0.915465
38 0
1227 0.643434
1228 -6.3065e-12
1229 0
1476 3.87373
1477 -6.59743e-12
1478 0
1509 4.23284
1510 -6.56144e-12
1511 0
1713 2.79152
1714 -6.66303e-12
1715 0
1320 3.15279
1321 -6.64867e-12
1322 0
1092 0.993558
1093 -6.48653e-12
1094 0
609 1.70851
610 -6.63879e-12
611 0
588 1.34957
589 -6.58723e-12
590 0
1350 3.55046
1351 8
1352 0
1428 3.90852
1429 8
1430 0
447 4.26617
448 8
449 0
9 4.62097e-13
10 7.0802
11 0
1650 2.12081
1651 8
1652 0
1662 2.47708
1663 8
1664 0
327 2.83439
328 8
329 0
1386 3.19231
1387 8
1388 0
522 8
523 5.74183
524 0
1626 8
1627 6.08152
1628 0
1254 8
1255 6.38541
1256 0
852 8
853 7.04041
854 0
660 -7.91836e-12
661 1.22363
662 0
855 6.34737
856 -6.24939e-12
857 0
1335 6.68933
1336 -6.23164e-12
1337 0
171 5.65282
172 -6.3541e-12
173 0
1839 6.00174
1840 -6.29527e-12
1841 0
1347 4.59066
1348 -6.51866e-12
1349 0
657 -7.91611e-12
658 4.923
659 0
123 1.76596
124 8
125 0
900 1.41278
901 8
902 0
141 8
142 5.44322
143 0
576 6.0364
577 8
578 0
1044 8
1045 6.73068
1046 0
768 6.72715
769 8
770 0
1317 6.38363
1318 8
1319 0
1125 7.06603
1126 8
1127 0
654 -7.88437e-12
655 6.15561
656 0
1221 8
1222 1.01354
1223 0
1341 8
1342 1.31494
1343 0
1749 5.30104
1750 -6.41373e-12
1751 0
858 4.94685
859 -6.46923e-12
860 0
1815 3.51361
1816 -6.6266e-12
1817 0
816 1.06105
817 8
818 0
960 0.709512
961 8
962 0
18 7.2743e-13
19 6.46363
20 0
729 7.02731
730 -6.38177e-12
731 0
663 -7.89321e-12
664 6.77326
665 0
