1776
#
3192 3.09978
3193 1.66765e-12
3194 0
20295 2.99972
20296 1.66724e-12
20297 0
15711 3.04975
15712 0.0866033
15713 0
11865 7.21572
11866 1.61027e-12
11867 0
13767 7.11419
13768 1.61578e-12
13769 0
22146 7.16532
22147 0.0868357
22148 0
3153 7.89979
3154 8
3155 0
15519 8
15520 8
15521 0
8430 7.92215
8431 7.90978
8432 0
7779 8
7780 7.91287
7781 0
54 -1.73018e-13
55 0.258021
56 0
20556 1.93145e-12
20557 0.171277
20558 0
4122 0.0792154
4123 0.171186
4124 0
12189 0.885807
12190 1.61578e-12
12191 0
16425 0.987303
16426 1.62081e-12
16427 0
1563 0.936307
1564 0.0867889
1565 0
72 -1.76947e-13
73 4.41678
74 0
20565 1.93191e-12
20566 4.50339
20567 0
13623 0.0792053
13624 4.5034
13625 0
78 -1.76833e-13
79 4.59002
80 0
8439 2.6994
8440 1.66544e-12
8441 0
11097 2.59923
11098 1.66458e-12
11099 0
9213 2.64931
9214 0.086605
9215 0
16542 7.41868
16543 1.59628e-12
16544 0
19578 7.51993
19579 1.58585e-12
19580 0
9222 7.47086
9223 0.0870059
9224 0
10908 7.62079
10909 1.56989e-12
10910 0
12801 7.72086
12802 1.54287e-12
12803 0
19332 7.6761
19333 0.0869623
19334 0
14652 7.57315
14653 0.0870329
14654 0
10617 7.0127
10618 1.62081e-12
10619 0
11577 7.06369
11578 0.0867889
11579 0
2493 6.91126
2494 1.62549e-12
2495 0
20028 6.96215
20029 0.08675
20030 0
16734 6.80991
16735 1.62988e-12
16736 0
21609 6.70866
21610 1.634e-12
21611 0
15819 6.75938
15820 0.086693
15821 0
5907 6.20394
5908 1.65069e-12
5909 0
20502 6.10329
20503 1.65324e-12
20504 0
11982 6.15363
11983 0.0866223
11984 0
3726 4.70012
3727 1.66823e-12
3728 0
14475 4.60009
14476 1.66843e-12
14477 0
13446 4.65011
13447 0.0866027
13448 0
15930 4.50007
15931 1.66859e-12
15932 0
13611 4.55008
13612 0.0866026
13613 0
3 0
4 8
5 0
9075 0.100215
9076 8
9077 0
12285 0.0778524
12286 7.90978
12287 0
5034 8
5035 0.778687
5036 0
14853 8
14854 0.86537
14855 0
6156 7.92084
6157 0.865524
6158 0
12924 8
12925 7.82401
12926 0
22014 8
22015 7.73544
22016 0
10536 7.91081
10537 7.81458
10538 0
660 6.90683
661 8
662 0
13506 7.00734
13507 8
13508 0
6402 6.95767
6403 7.91085
6404 0
13773 3.49995
13774 8
13775 0
15798 3.59996
15799 8
15800 0
1419 3.54995
1420 7.91146
1421 0
14388 3.09983
14389 8
14390 0
22182 2.99978
22183 8
22184 0
8334 3.0498
8335 7.91146
8336 0
81 -1.28956e-13
82 0.0844823
83 0
0 0
1 0
2 0
8499 0.0858633
8500 1.40169e-12
8501 0
19836 0.180688
19837 1.49603e-12
19838 0
10752 0.111969
10753 0.0854964
10754 0
138 -1.77405e-13
139 0.778687
140 0
20637 1.93474e-12
20638 0.691889
20639 0
10788 0.0791444
10789 0.692067
10790 0
99 -1.77172e-13
100 0.605177
101 0
42 -1.76158e-13
43 0.431606
44 0
20604 1.93375e-12
20605 0.344809
20606 0
16509 0.0791661
16510 0.344836
16511 0
20526 1.93488e-12
20527 0.518354
20528 0
21711 0.0791416
21712 0.518513
21713 0
13326 2.79953
13327 1.66615e-12
13328 0
6231 2.74946
6232 0.0866044
6233 0
13482 2.29851
13483 1.66099e-12
13484 0
15162 2.3988
15163 1.66237e-12
15164 0
15546 2.34865
15547 0.0866081
15548 0
15516 8
15517 0
15518 0
22215 7.91414
22216 1.40169e-12
22217 0
21024 8
21025 0.0844823
21026 0
17865 7.81931
17866 1.49603e-12
17867 0
13545 7.78053
13546 0.0866036
13547 0
2283 7.31724
2284 1.60398e-12
2285 0
9072 7.26705
9073 0.0868903
9074 0
240 6.6075
241 1.63786e-12
242 0
2628 6.65815
2629 0.0866729
2630 0
2757 6.86071
2758 0.0867184
2759 0
17040 5.90225
17041 1.65759e-12
17042 0
19104 5.80184
19105 1.6594e-12
19106 0
3546 5.85205
3547 0.0866118
3548 0
14679 8
14680 0.431606
14681 0
14856 8
14857 0.344809
14858 0
141 7.92083
142 0.344836
143 0
3762 3.39991
3763 1.66843e-12
3764 0
21708 3.49993
21709 1.66859e-12
21710 0
5355 3.44992
5356 0.0866026
5357 0
8655 3.89999
8656 1.66889e-12
8657 0
16866 3.79998
16867 1.66885e-12
16868 0
4410 3.84998
4411 0.0866024
4412 0
11349 4.10001
11350 1.66889e-12
11351 0
15492 4
15493 1.6689e-12
15494 0
435 4.05
436 0.0866023
437 0
3234 3.29988
3235 1.66823e-12
3236 0
8223 3.19983
8224 1.66797e-12
8225 0
6690 3.24986
6691 0.0866028
6692 0
12768 3.14981
12769 0.086603
12770 0
4626 5.50096
4627 1.66356e-12
4628 0
5943 5.6012
5944 1.66237e-12
5945 0
1071 5.55109
1072 0.0866068
1073 0
3810 5.3006
3811 1.66544e-12
3812 0
12171 5.20047
12172 1.66615e-12
12173 0
16644 5.25054
16645 0.0866044
16646 0
14763 5.40077
14764 1.66458e-12
14765 0
19551 5.45087
19552 0.0866058
19553 0
16065 5.35069
16066 0.086605
16067 0
7422 4.20002
7423 1.66885e-12
7424 0
19716 4.30003
19717 1.66879e-12
19718 0
8100 4.25003
8101 0.0866024
8102 0
2325 4.15002
2326 0.0866024
2327 0
8202 3.95
8203 0.0866023
8204 0
3750 4.90022
3751 1.66765e-12
3752 0
18213 5.00028
18214 1.66724e-12
18215 0
9543 4.95025
9544 0.0866033
9545 0
105 -7.68272e-14
106 7.73544
107 0
